345 1660161062 0,000000 3,000000 7,000000 7,000000 -20,200000
345 1660161063 0,000000 3,000000 7,000000 7,000000 -20,200000
345 1660161064 0,000000 3,000000 7,000000 7,000000 -20,200000
345 1660161065 0,000000 3,000000 7,000000 7,000000 -20,200000
345 1660161066 -0,058824 3,400000 6,800000 6,800000 -20,200000
345 1660161067 -0,058824 3,400000 6,600000 6,600000 -20,200000
345 1660161068 -0,058824 3,400000 6,400000 6,400000 -20,200000
345 1660161069 -0,058824 3,400000 6,200000 6,200000 -20,200000
345 1660161070 -0,058824 3,400000 6,000000 6,000000 -20,200000
345 1660161071 0,111111 3,600000 6,400000 6,400000 -20,200000
345 1660161072 0,111111 3,600000 6,800000 6,800000 -20,200000
345 1660161073 0,111111 3,600000 7,200000 7,200000 -20,200000
345 1660161074 0,111111 3,600000 7,600000 7,600000 -20,200000
345 1660161075 0,111111 3,600000 8,000000 8,000000 -20,200000
345 1660161076 0,000000 3,600000 8,000000 8,000000 -20,200000
345 1660161077 0,000000 3,600000 8,000000 8,000000 -20,200000
345 1660161078 0,000000 3,600000 8,000000 8,000000 -20,200000
345 1660161079 0,000000 3,600000 8,000000 8,000000 -20,200000
345 1660161080 0,000000 3,600000 8,000000 8,000000 -20,200000
345 1660161081 0,000000 3,600000 8,000000 8,000000 -20,200000
345 1660161082 0,000000 3,600000 8,000000 8,000000 -20,200000
345 1660161083 0,000000 3,600000 8,000000 8,000000 -20,200000
345 1660161084 0,000000 3,600000 8,000000 8,000000 -20,200000
345 1660161085 0,000000 3,600000 8,000000 8,000000 -20,200000
345 1660161086 0,000000 4,000000 8,000000 8,000000 -20,200000
345 1660161087 0,000000 4,000000 8,000000 8,000000 -20,200000
345 1660161088 0,000000 4,000000 8,000000 8,000000 -20,200000
345 1660161089 0,000000 4,000000 8,000000 8,000000 -20,200000
345 1660161090 0,000000 4,000000 8,000000 8,000000 -20,200000
345 1660161091 0,095238 4,200000 8,400000 8,400000 -20,200000
345 1660161092 0,095238 4,200000 8,800000 8,800000 -20,200000
345 1660161093 0,095238 4,200000 9,200000 9,200000 -20,200000
345 1660161094 0,095238 4,200000 9,600000 9,600000 -20,200000
345 1660161095 0,095238 4,200000 10,000000 10,000000 -20,200000
345 1660161096 0,043478 4,600000 10,200000 10,200000 -20,200000
345 1660161097 0,043478 4,600000 10,400000 10,400000 -20,200000
345 1660161098 0,043478 4,600000 10,600000 10,600000 -20,200000
345 1660161099 0,043478 4,600000 10,800000 10,800000 -20,200000
345 1660161100 0,043478 4,600000 11,000000 11,000000 -20,200000
345 1660161101 0,000000 4,600000 11,000000 11,000000 -20,200000
345 1660161102 0,000000 4,600000 11,000000 11,000000 -20,200000
345 1660161103 0,000000 4,600000 11,000000 11,000000 -20,200000
345 1660161104 0,000000 4,600000 11,000000 11,000000 -20,200000
345 1660161105 0,000000 4,600000 11,000000 11,000000 -20,200000
345 1660161106 -0,041667 4,800000 10,800000 10,800000 -20,200000
345 1660161107 -0,041667 4,800000 10,600000 10,600000 -20,200000
345 1660161108 -0,041667 4,800000 10,400000 10,400000 -20,200000
345 1660161109 -0,041667 4,800000 10,200000 10,200000 -20,200000
345 1660161110 -0,041667 4,800000 10,000000 10,000000 -20,200000
345 1660161111 0,153846 5,200000 10,800000 10,800000 -20,200000
345 1660161112 0,153846 5,200000 11,600000 11,600000 -20,200000
345 1660161113 0,153846 5,200000 12,400000 12,400000 -20,200000
345 1660161114 0,153846 5,200000 13,200000 13,200000 -20,200000
345 1660161115 0,153846 5,200000 14,000000 14,000000 -20,200000
345 1660161116 0,000000 5,400000 14,000000 14,000000 -20,200000
345 1660161117 0,000000 5,400000 14,000000 14,000000 -20,200000
345 1660161118 0,000000 5,400000 14,000000 14,000000 -20,200000
345 1660161119 0,000000 5,400000 14,000000 14,000000 -20,200000
345 1660161120 0,000000 5,400000 14,000000 14,000000 -20,200000
345 1660161121 0,000000 5,600000 14,000000 14,000000 -20,200000
345 1660161122 0,000000 5,600000 14,000000 14,000000 -20,200000
345 1660161123 0,000000 5,600000 14,000000 14,000000 -20,200000
345 1660161124 0,000000 5,600000 14,000000 14,000000 -20,200000
345 1660161125 0,000000 5,600000 14,000000 14,000000 -20,200000
345 1660161126 0,068966 5,800000 14,400000 14,400000 -20,200000
345 1660161127 0,068966 5,800000 14,800000 14,800000 -20,200000
345 1660161128 0,068966 5,800000 15,200000 15,200000 -20,200000
345 1660161129 0,068966 5,800000 15,600000 15,600000 -20,200000
345 1660161130 0,068966 5,800000 16,000000 16,000000 -20,200000
345 1660161131 -0,032258 6,200000 15,800000 15,800000 -20,200000
345 1660161132 -0,032258 6,200000 15,600000 15,600000 -20,200000
345 1660161133 -0,032258 6,200000 15,400000 15,400000 -20,200000
345 1660161134 -0,032258 6,200000 15,200000 15,200000 -20,200000
345 1660161135 -0,032258 6,200000 15,000000 15,000000 -20,200000
345 1660161136 0,000000 6,200000 15,000000 15,000000 -20,200000
345 1660161137 0,000000 6,200000 15,000000 15,000000 -20,200000
345 1660161138 0,000000 6,200000 15,000000 15,000000 -20,200000
345 1660161139 0,000000 6,200000 15,000000 15,000000 -20,200000
345 1660161140 0,000000 6,200000 15,000000 15,000000 -20,200000
345 1660161141 0,000000 6,400000 15,000000 15,000000 -20,200000
345 1660161142 0,000000 6,400000 15,000000 15,000000 -20,200000
345 1660161143 0,000000 6,400000 15,000000 15,000000 -20,200000
345 1660161144 0,000000 6,400000 15,000000 15,000000 -20,200000
345 1660161145 0,000000 6,400000 15,000000 15,000000 -20,200000
345 1660161146 0,000000 6,600000 15,000000 15,000000 -20,200000
345 1660161147 0,000000 6,600000 15,000000 15,000000 -20,200000
345 1660161148 0,000000 6,600000 15,000000 15,000000 -20,200000
345 1660161149 0,000000 6,600000 15,000000 15,000000 -20,200000
345 1660161150 0,000000 6,600000 15,000000 15,000000 -20,200000
345 1660161151 0,029412 6,800000 15,200000 15,200000 -20,200000
345 1660161152 0,029412 6,800000 15,400000 15,400000 -20,200000
345 1660161153 0,029412 6,800000 15,600000 15,600000 -20,200000
345 1660161154 0,029412 6,800000 15,800000 15,800000 -20,200000
345 1660161155 0,029412 6,800000 16,000000 16,000000 -20,200000
345 1660161156 0,000000 6,800000 16,000000 16,000000 -20,200000
345 1660161157 0,000000 6,800000 16,000000 16,000000 -20,200000
345 1660161158 0,000000 6,800000 16,000000 16,000000 -20,200000
345 1660161159 0,000000 6,800000 16,000000 16,000000 -20,200000
345 1660161160 0,000000 6,800000 16,000000 16,000000 -20,200000
345 1660161161 0,000000 7,200000 16,000000 16,000000 -20,200000
345 1660161162 0,000000 7,200000 16,000000 16,000000 -20,200000
345 1660161163 0,000000 7,200000 16,000000 16,000000 -20,200000
345 1660161164 0,000000 7,200000 16,000000 16,000000 -20,200000
345 1660161165 0,000000 7,200000 16,000000 16,000000 -20,200000
345 1660161166 0,000000 7,200000 16,000000 16,000000 -20,200000
345 1660161167 0,000000 7,200000 16,000000 16,000000 -20,200000
345 1660161168 0,000000 7,200000 16,000000 16,000000 -20,200000
345 1660161169 0,000000 7,200000 16,000000 16,000000 -20,200000
345 1660161170 0,000000 7,200000 16,000000 16,000000 -20,200000
345 1660161171 0,000000 7,200000 16,000000 16,000000 -20,200000
345 1660161172 0,000000 7,200000 16,000000 16,000000 -20,200000
345 1660161173 0,000000 7,200000 16,000000 16,000000 -20,200000
345 1660161174 0,000000 7,200000 16,000000 16,000000 -20,200000
345 1660161175 0,000000 7,200000 16,000000 16,000000 -20,200000
345 1660161176 0,000000 7,400000 16,000000 16,000000 -20,200000
345 1660161177 0,000000 7,400000 16,000000 16,000000 -20,200000
345 1660161178 0,000000 7,400000 16,000000 16,000000 -20,200000
345 1660161179 0,000000 7,400000 16,000000 16,000000 -20,200000
345 1660161180 0,000000 7,400000 16,000000 16,000000 -20,200000
345 1660161181 0,026316 7,600000 16,200000 16,200000 -20,200000
345 1660161182 0,026316 7,600000 16,400000 16,400000 -20,200000
345 1660161183 0,026316 7,600000 16,600000 16,600000 -20,200000
345 1660161184 0,026316 7,600000 16,800000 16,800000 -20,200000
345 1660161185 0,026316 7,600000 17,000000 17,000000 -20,200000
345 1660161186 0,025641 7,800000 17,200000 17,200000 -20,200000
345 1660161187 0,025641 7,800000 17,400000 17,400000 -20,200000
345 1660161188 0,025641 7,800000 17,600000 17,600000 -20,200000
345 1660161189 0,025641 7,800000 17,800000 17,800000 -20,200000
345 1660161190 0,025641 7,800000 18,000000 18,000000 -20,200000
345 1660161191 0,000000 8,200000 18,000000 18,000000 -20,200000
345 1660161192 0,000000 8,200000 18,000000 18,000000 -20,200000
345 1660161193 0,000000 8,200000 18,000000 18,000000 -20,200000
345 1660161194 0,000000 8,200000 18,000000 18,000000 -20,200000
345 1660161195 0,000000 8,200000 18,000000 18,000000 -20,200000
345 1660161196 0,000000 8,400000 18,000000 18,000000 -20,200000
345 1660161197 0,000000 8,400000 18,000000 18,000000 -20,200000
345 1660161198 0,000000 8,400000 18,000000 18,000000 -20,200000
345 1660161199 0,000000 8,400000 18,000000 18,000000 -20,200000
345 1660161200 0,000000 8,400000 18,000000 18,000000 -20,200000
345 1660161201 0,000000 8,600000 18,000000 18,000000 -20,200000
345 1660161202 0,000000 8,600000 18,000000 18,000000 -20,200000
345 1660161203 0,000000 8,600000 18,000000 18,000000 -20,200000
345 1660161204 0,000000 8,600000 18,000000 18,000000 -20,200000
345 1660161205 0,000000 8,600000 18,000000 18,000000 -20,200000
345 1660161206 0,000000 8,600000 18,000000 18,000000 -20,200000
345 1660161207 0,000000 8,600000 18,000000 18,000000 -20,200000
345 1660161208 0,000000 8,600000 18,000000 18,000000 -20,200000
345 1660161209 0,000000 8,600000 18,000000 18,000000 -20,200000
345 1660161210 0,000000 8,600000 18,000000 18,000000 -20,200000
345 1660161211 -0,022222 9,000000 17,800000 17,800000 -20,200000
345 1660161212 -0,022222 9,000000 17,600000 17,600000 -20,200000
345 1660161213 -0,022222 9,000000 17,400000 17,400000 -20,200000
345 1660161214 -0,022222 9,000000 17,200000 17,200000 -20,200000
345 1660161215 -0,022222 9,000000 17,000000 17,000000 -20,200000
345 1660161216 0,000000 9,200000 17,000000 17,000000 -20,200000
345 1660161217 0,000000 9,200000 17,000000 17,000000 -20,200000
345 1660161218 0,000000 9,200000 17,000000 17,000000 -20,200000
345 1660161219 0,000000 9,200000 17,000000 17,000000 -20,200000
345 1660161220 0,000000 9,200000 17,000000 17,000000 -20,200000
345 1660161221 0,000000 9,400000 17,000000 17,000000 -20,200000
345 1660161222 0,000000 9,400000 17,000000 17,000000 -20,200000
345 1660161223 0,000000 9,400000 17,000000 17,000000 -20,200000
345 1660161224 0,000000 9,400000 17,000000 17,000000 -20,200000
345 1660161225 0,000000 9,400000 17,000000 17,000000 -20,200000
345 1660161226 0,000000 9,600000 17,000000 17,000000 -20,200000
345 1660161227 0,000000 9,600000 17,000000 17,000000 -20,200000
345 1660161228 0,000000 9,600000 17,000000 17,000000 -20,200000
345 1660161229 0,000000 9,600000 17,000000 17,000000 -20,200000
345 1660161230 0,000000 9,600000 17,000000 17,000000 -20,200000
345 1660161231 0,000000 9,600000 17,000000 17,000000 -20,200000
345 1660161232 0,000000 9,600000 17,000000 17,000000 -20,200000
345 1660161233 0,000000 9,600000 17,000000 17,000000 -20,200000
345 1660161234 0,000000 9,600000 17,000000 17,000000 -20,200000
345 1660161235 0,000000 9,600000 17,000000 17,000000 -20,200000
345 1660161236 0,000000 9,800000 17,000000 17,000000 -20,200000
345 1660161237 0,000000 9,800000 17,000000 17,000000 -20,200000
345 1660161238 0,000000 9,800000 17,000000 17,000000 -20,200000
345 1660161239 0,000000 9,800000 17,000000 17,000000 -20,200000
345 1660161240 0,000000 9,800000 17,000000 17,000000 -20,200000
345 1660161241 0,000000 9,800000 17,000000 17,000000 -20,200000
345 1660161242 0,000000 9,800000 17,000000 17,000000 -20,200000
345 1660161243 0,000000 9,800000 17,000000 17,000000 -20,200000
345 1660161244 0,000000 9,800000 17,000000 17,000000 -20,200000
345 1660161245 0,000000 9,800000 17,000000 17,000000 -20,200000
345 1660161246 0,000000 10,000000 17,000000 17,000000 -20,200000
345 1660161247 0,000000 10,000000 17,000000 17,000000 -20,200000
345 1660161248 0,000000 10,000000 17,000000 17,000000 -20,200000
345 1660161249 0,000000 10,000000 17,000000 17,000000 -20,200000
345 1660161250 0,000000 10,000000 17,000000 17,000000 -20,200000
345 1660161251 -0,019231 10,400000 16,800000 16,800000 -20,200000
345 1660161252 -0,019231 10,400000 16,600000 16,600000 -20,200000
345 1660161253 -0,019231 10,400000 16,400000 16,400000 -20,200000
345 1660161254 -0,019231 10,400000 16,200000 16,200000 -20,200000
345 1660161255 -0,019231 10,400000 16,000000 16,000000 -20,200000
345 1660161256 0,000000 10,400000 16,000000 16,000000 -20,200000
345 1660161257 0,000000 10,400000 16,000000 16,000000 -20,200000
345 1660161258 0,000000 10,400000 16,000000 16,000000 -20,200000
345 1660161259 0,000000 10,400000 16,000000 16,000000 -20,200000
345 1660161260 0,000000 10,400000 16,000000 16,000000 -20,200000
345 1660161261 0,000000 10,400000 16,000000 16,000000 -20,200000
345 1660161262 0,000000 10,400000 16,000000 16,000000 -20,200000
345 1660161263 0,000000 10,400000 16,000000 16,000000 -20,200000
345 1660161264 0,000000 10,400000 16,000000 16,000000 -20,200000
345 1660161265 0,000000 10,400000 16,000000 16,000000 -20,200000
345 1660161266 0,000000 10,600000 16,000000 16,000000 -20,200000
345 1660161267 0,000000 10,600000 16,000000 16,000000 -20,200000
345 1660161268 0,000000 10,600000 16,000000 16,000000 -20,200000
345 1660161269 0,000000 10,600000 16,000000 16,000000 -20,200000
345 1660161270 0,000000 10,600000 16,000000 16,000000 -20,200000
345 1660161271 0,000000 11,000000 16,000000 16,000000 -20,200000
345 1660161272 0,000000 11,000000 16,000000 16,000000 -20,200000
345 1660161273 0,000000 11,000000 16,000000 16,000000 -20,200000
345 1660161274 0,000000 11,000000 16,000000 16,000000 -20,200000
345 1660161275 0,000000 11,000000 16,000000 16,000000 -20,200000
345 1660161276 0,000000 11,200000 16,000000 16,000000 -20,200000
345 1660161277 0,000000 11,200000 16,000000 16,000000 -20,200000
345 1660161278 0,000000 11,200000 16,000000 16,000000 -20,200000
345 1660161279 0,000000 11,200000 16,000000 16,000000 -20,200000
345 1660161280 0,000000 11,200000 16,000000 16,000000 -20,200000
345 1660161281 0,000000 11,200000 16,000000 16,000000 -20,200000
345 1660161282 0,000000 11,200000 16,000000 16,000000 -20,200000
345 1660161283 0,000000 11,200000 16,000000 16,000000 -20,200000
345 1660161284 0,000000 11,200000 16,000000 16,000000 -20,200000
345 1660161285 0,000000 11,200000 16,000000 16,000000 -20,200000
345 1660161286 0,000000 11,600000 16,000000 16,000000 -20,200000
345 1660161287 0,000000 11,600000 16,000000 16,000000 -20,200000
345 1660161288 0,000000 11,600000 16,000000 16,000000 -20,200000
345 1660161289 0,000000 11,600000 16,000000 16,000000 -20,200000
345 1660161290 0,000000 11,600000 16,000000 16,000000 -20,200000
345 1660161291 0,000000 12,000000 16,000000 16,000000 -20,200000
345 1660161292 0,000000 12,000000 16,000000 16,000000 -20,200000
345 1660161293 0,000000 12,000000 16,000000 16,000000 -20,200000
345 1660161294 0,000000 12,000000 16,000000 16,000000 -20,200000
345 1660161295 0,000000 12,000000 16,000000 16,000000 -20,200000
345 1660161296 0,000000 12,200000 16,000000 16,000000 -20,200000
345 1660161297 0,000000 12,200000 16,000000 16,000000 -20,200000
345 1660161298 0,000000 12,200000 16,000000 16,000000 -20,200000
345 1660161299 0,000000 12,200000 16,000000 16,000000 -20,200000
345 1660161300 0,000000 12,200000 16,000000 16,000000 -20,200000
345 1660161301 -0,016129 12,400000 15,800000 15,800000 -20,200000
345 1660161302 -0,016129 12,400000 15,600000 15,600000 -20,200000
345 1660161303 -0,016129 12,400000 15,400000 15,400000 -20,200000
345 1660161304 -0,016129 12,400000 15,200000 15,200000 -20,200000
345 1660161305 -0,016129 12,400000 15,000000 15,000000 -20,200000
345 1660161306 0,000000 13,000000 15,000000 15,000000 -20,200000
345 1660161307 0,000000 13,000000 15,000000 15,000000 -20,200000
345 1660161308 0,000000 13,000000 15,000000 15,000000 -20,200000
345 1660161309 0,000000 13,000000 15,000000 15,000000 -20,200000
345 1660161310 0,000000 13,000000 15,000000 15,000000 -20,200000
345 1660161311 0,000000 13,000000 15,000000 15,000000 -20,200000
345 1660161312 0,000000 13,000000 15,000000 15,000000 -20,200000
345 1660161313 0,000000 13,000000 15,000000 15,000000 -20,200000
345 1660161314 0,000000 13,000000 15,000000 15,000000 -20,200000
345 1660161315 0,000000 13,000000 15,000000 15,000000 -20,200000
345 1660161316 0,000000 13,000000 15,000000 15,000000 -20,200000
345 1660161317 0,000000 13,000000 15,000000 15,000000 -20,200000
345 1660161318 0,000000 13,000000 15,000000 15,000000 -20,200000
345 1660161319 0,000000 13,000000 15,000000 15,000000 -20,200000
345 1660161320 0,000000 13,000000 15,000000 15,000000 -20,200000
345 1660161321 -0,014925 13,400000 14,800000 14,800000 -20,200000
345 1660161322 -0,014925 13,400000 14,600000 14,600000 -20,200000
345 1660161323 -0,014925 13,400000 14,400000 14,400000 -20,200000
345 1660161324 -0,014925 13,400000 14,200000 14,200000 -20,200000
345 1660161325 -0,014925 13,400000 14,000000 14,000000 -20,200000
345 1660161326 0,000000 13,600000 14,000000 14,000000 -20,200000
345 1660161327 0,000000 13,600000 14,000000 14,000000 -20,200000
345 1660161328 0,000000 13,600000 14,000000 14,000000 -20,200000
345 1660161329 0,000000 13,600000 14,000000 14,000000 -20,200000
345 1660161330 0,000000 13,600000 14,000000 14,000000 -20,200000
345 1660161331 0,000000 13,600000 14,000000 14,000000 -20,200000
345 1660161332 0,000000 13,600000 14,000000 14,000000 -20,200000
345 1660161333 0,000000 13,600000 14,000000 14,000000 -20,200000
345 1660161334 0,000000 13,600000 14,000000 14,000000 -20,200000
345 1660161335 0,000000 13,600000 14,000000 14,000000 -20,200000
345 1660161336 0,000000 13,800000 14,000000 14,000000 -20,200000
345 1660161337 0,000000 13,800000 14,000000 14,000000 -20,200000
345 1660161338 0,000000 13,800000 14,000000 14,000000 -20,200000
345 1660161339 0,000000 13,800000 14,000000 14,000000 -20,200000
345 1660161340 0,000000 13,800000 14,000000 14,000000 -20,200000
345 1660161341 0,000000 14,000000 14,000000 14,000000 -20,200000
345 1660161342 0,000000 14,000000 14,000000 14,000000 -20,200000
345 1660161343 0,000000 14,000000 14,000000 14,000000 -20,200000
345 1660161344 0,000000 14,000000 14,000000 14,000000 -20,200000
345 1660161345 0,000000 14,000000 14,000000 14,000000 -20,200000
345 1660161346 0,014085 14,200000 14,200000 14,200000 -20,200000
345 1660161347 0,014085 14,200000 14,400000 14,400000 -20,200000
345 1660161348 0,014085 14,200000 14,600000 14,600000 -20,200000
345 1660161349 0,014085 14,200000 14,800000 14,800000 -20,200000
345 1660161350 0,014085 14,200000 15,000000 15,000000 -20,200000
345 1660161351 -0,013699 14,600000 14,800000 14,800000 -20,200000
345 1660161352 -0,013699 14,600000 14,600000 14,600000 -20,200000
345 1660161353 -0,013699 14,600000 14,400000 14,400000 -20,200000
345 1660161354 -0,013699 14,600000 14,200000 14,200000 -20,200000
345 1660161355 -0,013699 14,600000 14,000000 14,000000 -20,200000
345 1660161356 0,000000 14,800000 14,000000 14,000000 -20,200000
345 1660161357 0,000000 14,800000 14,000000 14,000000 -20,200000
345 1660161358 0,000000 14,800000 14,000000 14,000000 -20,200000
345 1660161359 0,000000 14,800000 14,000000 14,000000 -20,200000
345 1660161360 0,000000 14,800000 14,000000 14,000000 -20,200000
345 1660161361 0,013158 15,200000 14,200000 14,200000 -20,200000
345 1660161362 0,013158 15,200000 14,400000 14,400000 -20,200000
345 1660161363 0,013158 15,200000 14,600000 14,600000 -20,200000
345 1660161364 0,013158 15,200000 14,800000 14,800000 -20,200000
345 1660161365 0,013158 15,200000 15,000000 15,000000 -20,200000
345 1660161366 -0,012987 15,400000 14,800000 14,800000 -20,200000
345 1660161367 -0,012987 15,400000 14,600000 14,600000 -20,200000
345 1660161368 -0,012987 15,400000 14,400000 14,400000 -20,200000
345 1660161369 -0,012987 15,400000 14,200000 14,200000 -20,200000
345 1660161370 -0,012987 15,400000 14,000000 14,000000 -20,200000
345 1660161371 0,000000 15,400000 14,000000 14,000000 -20,200000
345 1660161372 0,000000 15,400000 14,000000 14,000000 -20,200000
345 1660161373 0,000000 15,400000 14,000000 14,000000 -20,200000
345 1660161374 0,000000 15,400000 14,000000 14,000000 -20,200000
345 1660161375 0,000000 15,400000 14,000000 14,000000 -20,200000
345 1660161376 0,000000 16,000000 14,000000 14,000000 -20,200000
345 1660161377 0,000000 16,000000 14,000000 14,000000 -20,200000
345 1660161378 0,000000 16,000000 14,000000 14,000000 -20,200000
345 1660161379 0,000000 16,000000 14,000000 14,000000 -20,200000
345 1660161380 0,000000 16,000000 14,000000 14,000000 -20,200000
345 1660161381 0,012346 16,200000 14,200000 14,200000 -20,200000
345 1660161382 0,012346 16,200000 14,400000 14,400000 -20,200000
345 1660161383 0,012346 16,200000 14,600000 14,600000 -20,200000
345 1660161384 0,012346 16,200000 14,800000 14,800000 -20,200000
345 1660161385 0,012346 16,200000 15,000000 15,000000 -20,200000
345 1660161386 0,000000 16,200000 15,000000 15,000000 -20,200000
345 1660161387 0,000000 16,200000 15,000000 15,000000 -20,200000
345 1660161388 0,000000 16,200000 15,000000 15,000000 -20,200000
345 1660161389 0,000000 16,200000 15,000000 15,000000 -20,200000
345 1660161390 0,000000 16,200000 15,000000 15,000000 -20,200000
345 1660161391 0,000000 16,400000 15,000000 15,000000 -20,200000
345 1660161392 0,000000 16,400000 15,000000 15,000000 -20,200000
345 1660161393 0,000000 16,400000 15,000000 15,000000 -20,200000
345 1660161394 0,000000 16,400000 15,000000 15,000000 -20,200000
345 1660161395 0,000000 16,400000 15,000000 15,000000 -20,200000
345 1660161396 0,000000 16,400000 15,000000 15,000000 -20,200000
345 1660161397 0,000000 16,400000 15,000000 15,000000 -20,200000
345 1660161398 0,000000 16,400000 15,000000 15,000000 -20,200000
345 1660161399 0,000000 16,400000 15,000000 15,000000 -20,200000
345 1660161400 0,000000 16,400000 15,000000 15,000000 -20,200000
345 1660161401 0,000000 16,600000 15,000000 15,000000 -20,200000
345 1660161402 0,000000 16,600000 15,000000 15,000000 -20,200000
345 1660161403 0,000000 16,600000 15,000000 15,000000 -20,200000
345 1660161404 0,000000 16,600000 15,000000 15,000000 -20,200000
345 1660161405 0,000000 16,600000 15,000000 15,000000 -20,200000
345 1660161406 0,000000 16,600000 15,000000 15,000000 -20,200000
345 1660161407 0,000000 16,600000 15,000000 15,000000 -20,200000
345 1660161408 0,000000 16,600000 15,000000 15,000000 -20,200000
345 1660161409 0,000000 16,600000 15,000000 15,000000 -20,200000
345 1660161410 0,000000 16,600000 15,000000 15,000000 -20,200000
345 1660161411 0,000000 16,800000 15,000000 15,000000 -20,200000
345 1660161412 0,000000 16,800000 15,000000 15,000000 -20,200000
345 1660161413 0,000000 16,800000 15,000000 15,000000 -20,200000
345 1660161414 0,000000 16,800000 15,000000 15,000000 -20,200000
345 1660161415 0,000000 16,800000 15,000000 15,000000 -20,200000
345 1660161416 -0,011628 17,200000 14,800000 14,800000 -20,200000
345 1660161417 -0,011628 17,200000 14,600000 14,600000 -20,200000
345 1660161418 -0,011628 17,200000 14,400000 14,400000 -20,200000
345 1660161419 -0,011628 17,200000 14,200000 14,200000 -20,200000
345 1660161420 -0,011628 17,200000 14,000000 14,000000 -20,200000
345 1660161421 0,000000 17,200000 14,000000 14,000000 -20,200000
345 1660161422 0,000000 17,200000 14,000000 14,000000 -20,200000
345 1660161423 0,000000 17,200000 14,000000 14,000000 -20,200000
345 1660161424 0,000000 17,200000 14,000000 14,000000 -20,200000
345 1660161425 0,000000 17,200000 14,000000 14,000000 -20,200000
345 1660161426 0,000000 17,200000 14,000000 14,000000 -20,200000
345 1660161427 0,000000 17,200000 14,000000 14,000000 -20,200000
345 1660161428 0,000000 17,200000 14,000000 14,000000 -20,200000
345 1660161429 0,000000 17,200000 14,000000 14,000000 -20,200000
345 1660161430 0,000000 17,200000 14,000000 14,000000 -20,200000
345 1660161431 0,011111 18,000000 14,200000 14,200000 -20,200000
345 1660161432 0,011111 18,000000 14,400000 14,400000 -20,200000
345 1660161433 0,011111 18,000000 14,600000 14,600000 -20,200000
345 1660161434 0,011111 18,000000 14,800000 14,800000 -20,200000
345 1660161435 0,011111 18,000000 15,000000 15,000000 -20,200000
345 1660161436 0,000000 18,000000 15,000000 15,000000 -20,200000
345 1660161437 0,000000 18,000000 15,000000 15,000000 -20,200000
345 1660161438 0,000000 18,000000 15,000000 15,000000 -20,200000
